Data/Hora, Temperatura Externa, Temperatura Interna, Temperatura Referencia, Sinal de Controle
2021-09-06 21:31:12, 30.247, 67.375, 67.000, 0%
2021-09-06 21:31:14, 30.247, 67.375, 67.000, 0%
2021-09-06 21:31:16, 30.247, 67.375, 67.000, 0%
2021-09-06 21:31:18, 30.246, 67.375, 61.000, -100%
2021-09-06 21:31:20, 30.246, 67.312, 61.000, -100%
2021-09-06 21:31:22, 30.247, 67.188, 61.000, -100%
2021-09-06 21:31:24, 30.246, 67.188, 61.000, -100%
2021-09-06 21:31:26, 30.246, 66.812, 61.000, -100%
2021-09-06 21:31:28, 30.247, 66.312, 61.000, -100%
2021-09-06 21:31:30, 30.247, 66.312, 61.000, -100%
2021-09-06 21:31:32, 30.248, 65.812, 61.000, -100%
2021-09-06 21:31:34, 30.249, 65.250, 61.000, -100%
2021-09-06 21:31:36, 30.250, 65.250, 61.000, -100%
2021-09-06 21:31:38, 30.251, 64.125, 61.000, -100%
2021-09-06 21:31:40, 30.252, 63.562, 61.000, -100%
2021-09-06 21:31:42, 30.254, 63.562, 61.000, -100%
2021-09-06 21:31:44, 30.255, 63.062, 61.000, -100%
2021-09-06 21:31:46, 30.257, 62.500, 61.000, 0%
2021-09-06 21:31:48, 30.259, 62.500, 61.000, 0%
2021-09-06 21:31:50, 30.261, 61.938, 61.000, 0%
2021-09-06 21:31:52, 30.262, 61.562, 61.000, 0%
2021-09-06 21:31:54, 30.263, 61.562, 61.000, 0%
2021-09-06 21:31:56, 30.265, 61.250, 61.000, 0%
2021-09-06 21:31:58, 30.267, 61.125, 61.000, 0%
2021-09-06 21:32:00, 30.268, 61.125, 61.000, 0%
2021-09-06 21:32:02, 30.268, 61.062, 61.000, 0%
2021-09-06 21:32:04, 30.270, 61.000, 61.000, 0%
2021-09-06 21:32:06, 30.271, 61.000, 61.000, 0%
2021-09-06 21:32:08, 30.271, 60.938, 61.000, 0%
2021-09-06 21:32:10, 30.272, 60.750, 61.000, 0%
2021-09-06 21:32:12, 30.272, 60.750, 61.000, 0%
2021-09-06 21:32:14, 30.273, 60.688, 61.000, 0%
2021-09-06 21:32:16, 30.273, 60.625, 61.000, 0%
2021-09-06 21:32:18, 30.273, 60.625, 61.000, 0%
2021-09-06 21:32:20, 30.272, 60.562, 61.000, 0%
2021-09-06 21:32:22, 30.272, 60.500, 61.000, 0%
2021-09-06 21:32:24, 30.272, 60.500, 61.000, 0%
2021-09-06 21:32:26, 30.271, 60.438, 61.000, 0%
2021-09-06 21:32:28, 30.270, 60.250, 61.000, 0%
2021-09-06 21:32:30, 30.270, 60.250, 61.000, 0%
2021-09-06 21:32:32, 30.269, 60.188, 61.000, 0%
2021-09-06 21:32:34, 30.268, 60.062, 61.000, 0%
2021-09-06 21:32:36, 30.268, 60.062, 61.000, 0%
2021-09-06 21:32:38, 30.267, 60.000, 61.000, 0%
2021-09-06 21:32:40, 30.266, 59.875, 61.000, 0%
2021-09-06 21:32:42, 30.265, 59.875, 61.000, 0%
2021-09-06 21:32:44, 30.264, 59.812, 61.000, 0%
2021-09-06 21:32:46, 30.263, 59.688, 61.000, 0%
2021-09-06 21:32:48, 30.262, 59.688, 61.000, 0%
2021-09-06 21:32:50, 30.261, 59.562, 61.000, 0%
2021-09-06 21:32:52, 30.260, 59.438, 61.000, 0%
2021-09-06 21:32:54, 30.259, 59.438, 61.000, 0%
2021-09-06 21:32:56, 30.257, 59.375, 61.000, 0%
2021-09-06 21:32:58, 30.255, 59.250, 61.000, 0%
2021-09-06 21:33:00, 30.253, 59.250, 61.000, 0%
2021-09-06 21:33:02, 30.250, 59.188, 61.000, 0%
2021-09-06 21:33:04, 30.249, 58.938, 61.000, 100%
2021-09-06 21:33:06, 30.249, 58.938, 61.000, 100%
2021-09-06 21:33:08, 30.247, 58.875, 61.000, 100%
2021-09-06 21:33:10, 30.245, 58.812, 61.000, 100%
